Parameter,Value
Generation,7
Best Fitness,1.1264890105960368
Genome,"[2, 2, 2, 2, 2, 0, 1, 1, 3, 0, 2, 2, 0, 0, 0, 2, 1, 0, 2, 2, 2, 2]"

Frequency,T,R,L
0.055,0.23705610911248634,0.4127537956147154,0.35019009527279826
0.05550505050505051,0.20692007312847366,0.42662818450647094,0.36645174236505534
0.05601010101010101,0.18214623364088428,0.4385114187070865,0.3793423476520292
0.05651515151515152,0.16223364367410575,0.4490151259103637,0.38875123041553056
0.05702020202020202,0.1463883834677994,0.45903889708547446,0.3945727194467262
0.05752525252525253,0.13368823625598175,0.46950991898133104,0.39680184476268726
0.05803030303030303,0.12325603253152279,0.4811639297243542,0.395580037744123
0.05853535353535354,0.11437898411926402,0.49442459583007986,0.3911964200506561
0.05904040404040404,0.10655153219933099,0.5093901480075035,0.3840583197931655
0.05954545454545455,0.09945487414662195,0.5259002642160711,0.37464486163730704
0.06005050505050505,0.0929039519850117,0.543639850531051,0.3634561974839373
0.06055555555555556,0.08679196116052199,0.5622382664196804,0.35096977241979754
0.061060606060606065,0.08105075116898248,0.5813364162748821,0.3376128325561354
0.06156565656565657,0.0756316744404139,0.6006123216372425,0.3237560039223436
0.062070707070707075,0.07050166059283125,0.619771808968553,0.30972653043861575
0.06257575757575758,0.06564571449670335,0.6385207737423434,0.2958335117609533
0.06308080808080808,0.061068572537131986,0.6565378090711504,0.2823936183917176
0.06358585858585859,0.05679223255526695,0.6734618238334852,0.2697459436112478
0.06409090909090909,0.0528498654417757,0.6889011824619117,0.2582489520963126
0.0645959595959596,0.04927864126870551,0.7024620744102051,0.24825928432108935
0.0651010101010101,0.046114003722347335,0.7137871717325054,0.2400988245451473
0.06560606060606061,0.04338662953868691,0.7225929933486775,0.23402037711263557
0.06611111111111112,0.04112178528948639,0.7286960879733614,0.23018212673715222
0.06661616161616161,0.039339862024192145,0.7320230246663973,0.2286371133094105
0.06712121212121212,0.03805679033636719,0.7326051385166178,0.229338071147015
0.06762626262626263,0.03728356432125515,0.7305637854921058,0.2321526501866391
0.06813131313131314,0.037024759554133785,0.7260939542348237,0.23688128621104254
0.06863636363636363,0.037276343757383784,0.7194530536697332,0.24327060257288302
0.06914141414141414,0.038023151587602985,0.7109582798853045,0.2510185685270926
0.06964646464646465,0.03923627764329554,0.70099162185879,0.25977210049791444
0.07015151515151516,0.04087056741267166,0.6900078599222788,0.26912157266504955
0.07065656565656567,0.042862493869826906,0.6785389823950106,0.2785985237351625
0.07116161616161616,0.045128960975021774,0.6671887238162184,0.28768231520875986
0.07166666666666667,0.047567799734535225,0.6566131395659538,0.295819060699511
0.07217171717171718,0.05006071999615421,0.6474865167228484,0.30245276328099735
0.07267676767676767,0.05247914754145243,0.6404555304463541,0.3070653220121935
0.07318181818181818,0.05469275893248161,0.6360875175962147,0.30921972347130366
0.07368686868686869,0.05657980651105124,0.6348204396756173,0.3085997538133315
0.0741919191919192,0.05803773969516918,0.6369222651119683,0.3050399951928625
0.0746969696969697,0.05899237562469844,0.6424661677702026,0.298541456605099
0.07520202020202021,0.05940404324320608,0.6513254412781607,0.28927051547863325
0.07570707070707071,0.059269677620221915,0.6631888827562575,0.2775414396235205
0.07621212121212122,0.05862062288057038,0.6775942069591583,0.26378517016027136
0.07671717171717173,0.057516705283231925,0.6939743941697091,0.248508900547059
0.07722222222222222,0.056037766878746335,0.7117102119778339,0.2322520211434198
0.07772727272727273,0.054274173660161164,0.730181738078366,0.21554408826147287
0.07823232323232324,0.05231779109152869,0.7488125540563408,0.19886965485213048
0.07873737373737374,0.05025460476069298,0.7671021366269251,0.18264325861238195
0.07924242424242425,0.04815966834770439,0.7846444083034512,0.16719592334884448
0.07974747474747476,0.046094523496700256,0.8011328962577156,0.15277258024558416
0.08025252525252526,0.04410678117439109,0.8163549867922086,0.13953823203340032
0.08075757575757576,0.042231264385920675,0.830178995179236,0.1275897404348434
0.08126262626262627,0.040492015763643016,0.8425380543758557,0.11696992986050125
0.08176767676767677,0.038904547266622486,0.8534142517516036,0.10768120098177392
0.08227272727272728,0.03747789399193677,0.8628252896267431,0.09969681638132011
0.08277777777777778,0.036216256921632925,0.8708145910542409,0.09296915202412626
0.08328282828282829,0.035120214781200976,0.87744458553252,0.087435199686279
0.0837878787878788,0.03418761047046199,0.8827921547998496,0.08302023472968834
0.0842929292929293,0.03341425953905106,0.8869450009593507,0.07964073950159822
0.0847979797979798,0.0327946003301086,0.88999795661594,0.07720744305395144
0.08530303030303031,0.032322338163893516,0.8920488035797851,0.07562885825632137
