Parameter,Value
Generation,4
Best Fitness,0.4768326182632439
Genome,"[2, 2, 0, 1, 1]"

Frequency,T,R,L
0.055,0.7864084045145076,0.07769851044926007,0.13589308503623238
0.05550505050505051,0.78107398923776,0.0845017727323714,0.13442423802986864
0.05601010101010101,0.7752801026045442,0.09190671370901167,0.13281318368644418
0.05651515151515152,0.769006492020327,0.09990200776572965,0.13109150021394333
0.05702020202020202,0.76221536222683,0.10849026742774102,0.129294370345429
0.05752525252525253,0.7548525085824035,0.11768507912408464,0.12746241229351185
0.05803030303030303,0.7468514549470666,0.12750618866155938,0.125642356391374
0.05853535353535354,0.7381391313218548,0.13797393826472604,0.12388693041341914
0.05904040404040404,0.7286420304085851,0.14910369697378642,0.12225427261762847
0.05954545454545455,0.7182921976148718,0.1609007356111125,0.12080706677401565
0.06005050505050505,0.707032742508715,0.17335580035766787,0.11961145713361718
0.06055555555555556,0.6948227700131567,0.18644153426213672,0.11873569572470655
0.061060606060606065,0.6816417153535062,0.20010986519623128,0.11824841945026257
0.06156565656565657,0.6674930524811024,0.21429049277599532,0.11821645474290232
0.062070707070707075,0.6524072693678746,0.2288906325268253,0.11870209810530008
0.06257575757575758,0.6364439074331678,0.24379618168646075,0.11975991088037144
0.06308080808080808,0.6196923868810533,0.2588744327569278,0.12143318036201889
0.06358585858585859,0.6022713188059734,0.27397836476262694,0.12375031643139967
0.06409090909090909,0.5843260609639208,0.2889523900022838,0.1267215490337954
0.0645959595959596,0.5660244127616603,0.30363924518555924,0.1303363420527805
0.0651010101010101,0.5475505513595017,0.31788752523530117,0.13456192340519713
0.06560606060606061,0.5290975495037888,0.33155920960811786,0.1393432408880933
0.06611111111111112,0.5108590373838844,0.34453646612126265,0.14460449649485296
0.06661616161616161,0.4930207240447402,0.3567270618903726,0.1502522140648872
0.06712121212121212,0.4757525400536028,0.36806786580185424,0.15617959414454297
0.06762626262626263,0.4592020884456012,0.37852616527911037,0.16227174627528845
