Parameter,Value
Generation,5
Best Fitness,0.7979686864831664
Genome,"[2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 2, 2, 0, 1, 1, 1, 3, 2, 2, 2, 0, 1, 0, 0, 2, 2, 2, 2, 3]"

Frequency,T,R,L
0.055,0.1811662699507798,0.4025615644186066,0.41627216563061364
0.05550505050505051,0.17216152364369977,0.4087350664082438,0.41910340994805645
0.05601010101010101,0.16401766587717617,0.420688820921331,0.4152935132014929
0.05651515151515152,0.1573230965474393,0.4380771310852443,0.4045997723673164
0.05702020202020202,0.151679013770221,0.45880755759683883,0.3895134286329402
0.05752525252525253,0.14610183579446004,0.480743722317975,0.37315444188756497
0.05803030303030303,0.13969788170957567,0.5028077884695014,0.357494329820923
0.05853535353535354,0.1320592891307958,0.5251660470241237,0.3427746638450805
0.05904040404040404,0.12323851491751506,0.5487202698696807,0.32804121521280427
0.05954545454545455,0.11349404405924257,0.5743628445474117,0.3121431113933457
0.06005050505050505,0.10307409648890037,0.6023997582318675,0.29452614527923215
0.06055555555555556,0.09217285826343136,0.6323385920533421,0.27548854968322656
0.061060606060606065,0.08102006656306586,0.6630255965332654,0.25595433690366876
0.06156565656565657,0.06997843509248278,0.6929862739304959,0.23703529097702125
0.062070707070707075,0.05955058907733825,0.7207967785915588,0.219652632331103
0.06257575757575758,0.05028297706806721,0.7453595786747759,0.20435744425715696
0.06308080808080808,0.042625424919267754,0.7660308077162854,0.1913437673644468
0.06358585858585859,0.036821523075541415,0.7826114847878762,0.18056699213658234
0.06409090909090909,0.03287347357989957,0.7952517645991193,0.17187476182098116
0.0645959595959596,0.030579027496562373,0.8043251410942508,0.16509583140918682
0.0651010101010101,0.02960863041761439,0.8103166300208763,0.1600747395615093
0.06560606060606061,0.029587794607095597,0.8137468354826536,0.15666536991025082
0.06611111111111112,0.030163293668248808,0.8151323352877341,0.15470437104401713
0.06661616161616161,0.03104644848296974,0.814968576381545,0.15398497513548526
0.06712121212121212,0.03203402890205788,0.813717409327919,0.1542485617700231
0.06762626262626263,0.03300874796457632,0.8117868780506352,0.15520437398478848
0.06813131313131314,0.033922751580333844,0.8095020496983518,0.1565751987213143
0.06863636363636363,0.03477142134900739,0.8070766248012212,0.15815195384977143
0.06914141414141414,0.03556833340511477,0.8046001486363685,0.1598315179585167
0.06964646464646465,0.03633092199346867,0.8020519970580838,0.1616170809484475
0.07015151515151516,0.037079448530732625,0.7993424308372166,0.1635781206320508
0.07065656565656567,0.03784347376488251,0.7963682336855634,0.16578829254955407
0.07116161616161616,0.03866608731085855,0.7930624237169467,0.1682714889721948
0.07166666666666667,0.03959941377538616,0.789418917066675,0.1709816691579389
0.07217171717171718,0.04069271151444046,0.7854840486144632,0.17382323987109638
0.07267676767676767,0.041980673345047965,0.7813229526408277,0.1766963740141243
0.07318181818181818,0.043479514473147594,0.7769825549071718,0.1795379306196806
0.07368686868686869,0.04519204618281231,0.7724773851715283,0.18233056864565933
0.0741919191919192,0.04711490539721995,0.7678163670596594,0.18506872754312065
0.0746969696969697,0.04923755386291626,0.7630704124016414,0.1876920337354423
0.07520202020202021,0.051526810331254995,0.7584591497410073,0.1900140399277378
0.07570707070707071,0.05390061304437743,0.7544197282802774,0.1916796586753452
0.07621212121212122,0.05620447462801312,0.7516189856586594,0.1921765397133275
0.07671717171717173,0.05820737942300232,0.7508849316535076,0.19090768892349008
0.07722222222222222,0.05962788075148342,0.7530604780499214,0.18731164119859522
0.07772727272727273,0.06018829575839673,0.7588121444704352,0.1809995597711681
0.07823232323232324,0.05968146530055133,0.7684475694260725,0.1718709652733762
0.07873737373737374,0.058027271759635214,0.7817990678830408,0.16017366035732405
0.07924242424242425,0.05529861097442183,0.7982135756516331,0.14648781337394512
0.07974747474747476,0.05170760957353128,0.8166572754453775,0.13163511498109126
0.08025252525252526,0.047557428121906,0.8359072616388592,0.1165353102392348
0.08075757575757576,0.04317663382589183,0.8547758165984574,0.10204754957565076
0.08126262626262627,0.0388573217720001,0.8723049238655505,0.08883775436244945
0.08176767676767677,0.03481402861218395,0.8878819861205263,0.07730398526728977
0.08227272727272728,0.031170734312285446,0.9012566565876692,0.06757260910004537
0.08277777777777778,0.02797254273354477,0.9124718280565605,0.05955562920989477
0.08328282828282829,0.02521130032246882,0.9217467712203884,0.05304192845714284
0.0837878787878788,0.022852680481906997,0.9293587949672347,0.04778852455085825
0.0842929292929293,0.020855658306633953,0.9355603596199878,0.043583982073378214
0.0847979797979798,0.019181312531805973,0.9405471805109533,0.04027150695724069
0.08530303030303031,0.017793390013016486,0.9444695458626595,0.03773706412432398
0.08580808080808082,0.016655780498978413,0.9474635235396827,0.035880695961338915
0.08631313131313131,0.015731428534754736,0.9496762485330643,0.03459232293218095
0.08681818181818182,0.014984392039377209,0.9512691390152024,0.03374646894542044
0.08732323232323233,0.014383743316992938,0.9523985194722945,0.03321773721071253
0.08782828282828284,0.013906530503363775,0.9531865565319821,0.03290691296465409
0.08833333333333335,0.013537680780980067,0.9537003320391251,0.03276198717989487
0.08883838383838386,0.013266825224826768,0.9539516362407493,0.03278153853442389
0.08934343434343435,0.01308407663213498,0.9539181295394126,0.03299779382845247
0.08984848484848486,0.012977458432535465,0.953574524266716,0.033448017300748534
0.09035353535353535,0.012933556497004377,0.9529167773697559,0.034149666133239776
0.09085858585858586,0.012940784309516642,0.9519659345561996,0.03509328113428378
0.09136363636363637,0.012992836176476903,0.950749308200074,0.036257855623449076
0.09186868686868688,0.013089679098439628,0.9492692719880834,0.03764104891347697
0.09237373737373739,0.013235046356151768,0.9474773370712793,0.03928761657256885
0.0928787878787879,0.013431883646355313,0.9452691410203226,0.04129897533332216
0.0933838383838384,0.01367891169440418,0.9425052284015791,0.04381585990401671
0.0938888888888889,0.013971087224084636,0.9390484711480516,0.046980441627863745
0.0943939393939394,0.014304222869186027,0.9347991907145308,0.05089658641628325
0.0948989898989899,0.014680848162892907,0.9297091774937243,0.05560997434338277
0.09540404040404041,0.015112813441027589,0.9237664930083889,0.06112069355058358
0.09590909090909092,0.015617715708267765,0.9169590938992529,0.06742319039247935
0.09641414141414142,0.01621049417816229,0.9092384674756093,0.07455103834622834
0.09691919191919193,0.01689582925982794,0.9005071178658339,0.08259705287433816
0.09742424242424244,0.01766784615124553,0.890643458868966,0.09168869497978849
0.09792929292929294,0.018519359496753974,0.8795587187498128,0.10192192175343318
0.09843434343434344,0.019455431478955565,0.8672619645557582,0.11328260396528622
0.09893939393939395,0.020500563337809634,0.8539008547263242,0.12559858193586626
0.09944444444444445,0.021690709464043507,0.839752468604984,0.13855682193097252
0.09994949494949495,0.023051493995519656,0.8251588635301571,0.15178964247432325
0.10045454545454546,0.02457678206767183,0.8104279459262949,0.16499527200603337
0.10095959595959597,0.026226978838385224,0.795740902112963,0.1780321190486518
0.10146464646464648,0.02795657899314267,0.7811129813978561,0.19093043960900125
0.10196969696969699,0.02975820459712329,0.7664393672688167,0.20380242813406002
0.10247474747474748,0.031690282990130964,0.7516232187282874,0.2166864982815816
0.10297979797979799,0.03385646143328013,0.7367377614426397,0.22940577712408017
0.10348484848484849,0.03633512205332081,0.7221363227521791,0.24152855519450012
0.103989898989899,0.03910279627445661,0.708417406807862,0.2524797969176814
0.1044949494949495,0.04202175828722463,0.6961974141027629,0.2617808276100124
0.10500000000000001,0.04493657339043679,0.6857435483224125,0.26931987828715076
