Parameter,Value
Generation,10
Best Fitness,1.1101975094956344
Genome,"[2, 2, 2, 2, 2, 0, 0, 1, 1, 0, 2, 2, 3, 3, 1, 1, 1, 1, 1, 3, 1, 2, 3]"

Frequency,T,R,L
0.055,0.139555914242968,0.4114957256768875,0.4489483600801445
0.05550505050505051,0.13192248311472823,0.4161984027243448,0.451879114160927
0.05601010101010101,0.12667529667156582,0.4213711087828093,0.45195359454562484
0.05651515151515152,0.12317827513017769,0.4274146639459131,0.44940706092390925
0.05702020202020202,0.12087543847222412,0.43462459892867805,0.4444999625990978
0.05752525252525253,0.11933044608760746,0.4432005470701853,0.43746900684220724
0.05803030303030303,0.11822578914181818,0.4532580613784103,0.42851614947977157
0.05853535353535354,0.11732700486363806,0.4648467549129417,0.4178262402234202
0.05904040404040404,0.11644590820958568,0.4779681642175177,0.40558592757289663
0.05954545454545455,0.11542674351898531,0.49258470898784584,0.39198854749316886
0.06005050505050505,0.114150559579325,0.5086184542855579,0.3772309861351172
0.06055555555555556,0.1125382671454236,0.5259463175198433,0.3615154153347331
0.061060606060606065,0.11054166324802685,0.5443992646744282,0.34505907207754494
0.06156565656565657,0.10812877589540143,0.5637673875568247,0.32810383654777386
0.062070707070707075,0.10527605654676629,0.5838070687656087,0.31091687468762497
0.06257575757575758,0.10197161591611655,0.6042460825284584,0.29378230155542506
0.06308080808080808,0.09822243404670823,0.6247868288736148,0.2769907370796769
0.06358585858585859,0.09405628645325438,0.6451118570915654,0.26083185645518026
0.06409090909090909,0.08951652910710588,0.6648952720666877,0.24558819882620642
0.0645959595959596,0.08465560312782061,0.68381922385198,0.23152517302019937
0.0651010101010101,0.079533176114149,0.7015908318456234,0.21887599204022756
0.06560606060606061,0.07421846004748486,0.717955104669221,0.20782643528329414
0.06611111111111112,0.06879120724047003,0.7327030128045484,0.19850577995498153
0.06661616161616161,0.06333748628654252,0.7456769954755258,0.19098551823793164
0.06712121212121212,0.057942148512110665,0.7567758464413331,0.18528200504655623
0.06762626262626263,0.05268324136743461,0.7659579275749233,0.18135883105764206
0.06813131313131314,0.047631168361948584,0.7732395568362365,0.17912927480181495
0.06863636363636363,0.04285034459094607,0.7786867506050323,0.1784629048040216
0.06914141414141414,0.03839912677136901,0.7824022148136609,0.17919865841497007
0.06964646464646465,0.034326731040004395,0.7845120480254102,0.18116122093458542
0.07015151515151516,0.030670043081714487,0.7851556101160456,0.18417434680223987
0.07065656565656567,0.027453918786950787,0.784478475178563,0.18806760603448625
0.07116161616161616,0.02469511640758184,0.7826257767014139,0.19267910689100431
0.07166666666666667,0.02240631653308863,0.7797340195037857,0.1978596639631256
0.07217171717171718,0.020596843470444152,0.7759226653201534,0.20348049120940248
0.07267676767676767,0.01927052704434378,0.7712891204863163,0.20944035246934
0.07318181818181818,0.01842446468802267,0.7659095812637413,0.21566595404823596
0.07368686868686869,0.01805154842646144,0.7598442749317322,0.22210417664180637
0.0741919191919192,0.01814522721429607,0.7531425052229946,0.22871226756270924
0.0746969696969697,0.018701631496331157,0.7458437026243354,0.2354546658793334
0.07520202020202021,0.0197157090735001,0.7379751602381761,0.24230913068832383
0.07570707070707071,0.021173504698599688,0.7295516391723911,0.24927485612900924
0.07621212121212122,0.02304711340437377,0.7205824682507502,0.25637041834487595
0.07671717171717173,0.02529765551248442,0.7110872022087735,0.26361514227874205
0.07722222222222222,0.02788530037209366,0.7011145931506697,0.2710001064772366
0.07772727272727273,0.030779159577518884,0.6907565364080557,0.27846430401442546
0.07823232323232324,0.033959232691679,0.6801514151681858,0.2858893521401352
0.07873737373737374,0.03740827724850688,0.6694779516102317,0.29311377114126136
0.07924242424242425,0.04109884435440906,0.6589462061519846,0.29995494949360635
0.07974747474747476,0.04498381318295827,0.6487925630007574,0.3062236238162843
0.08025252525252526,0.04899543515145984,0.6392804106673771,0.31172415418116306
0.08075757575757576,0.053051433073606734,0.6307019015872979,0.3162466653390954
0.08126262626262627,0.057062584658952385,0.6233735422226686,0.31956387311837897
0.08176767676767677,0.060937312446893356,0.617621220467416,0.32144146708569066
0.08227272727272728,0.06458321020841243,0.6137561308549807,0.3216606589366069
0.08277777777777778,0.06790875921411671,0.6120474365936388,0.32004380419224443
0.08328282828282829,0.07082800200562564,0.6126976795393017,0.3164743184550727
0.0837878787878788,0.07326775826398296,0.6158239046523096,0.31090833708370746
0.0842929292929293,0.0751744516056297,0.6214445996652292,0.303380948729141
0.0847979797979798,0.07651795699181384,0.6294723903831333,0.29400965262505285
0.08530303030303031,0.07729223186674553,0.6397143802021996,0.2829933879310549
0.08580808080808082,0.07751425977108793,0.6518831058446385,0.27060263438427357
0.08631313131313131,0.07722246632455722,0.6656189591807524,0.2571585744946904
0.08681818181818182,0.07647418278692564,0.6805203655385093,0.2430054516745651
0.08732323232323233,0.0753410568740265,0.6961744838287559,0.2284844592972176
